[06:56:44] 日志路径: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666\logs\mshookl_log_20251026_065644.txt
[06:56:44] 模组启动，开始初始化
[06:56:44] DLL路径: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666
[06:56:44] 父级目录: D:\APP\Steam\APP\steamapps\workshop\content\3167020
[06:56:44] 准备从 D:\APP\Steam\APP\steamapps\workshop\content\3167020\3591672666\configs\ItemIdMappings.json 加载ID映射
[06:56:44] 成功加载ID映射，共 339 个映射项
[06:56:44] 映射示例: 键 431692799 -> 值 95001
[06:56:44] 映射示例: 键 1644237146 -> 值 95002
[06:56:44] 映射示例: 键 1920135019 -> 值 95003
[06:56:44] 映射示例: 键 1287883106 -> 值 100101
[06:56:44] 映射示例: 键 1089661518 -> 值 100001
[06:56:44] ID映射加载完成，将在处理物品时动态管理已使用ID
[06:56:44] 从默认配置文件夹加载了 7 个有效的配置文件
[06:56:45] 正在为 CustomItem_80000020 配置 Modifiers...
[06:56:45] CustomItem_80000020: 共修改/移除了 0 个现有 Modifier。
[06:56:45] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\jytynb.png
[06:56:45] 加载UI图标成功: jytynb.png
[06:56:45] 物品注册成功: 军用太阳能板 (ID: 80000020)
[06:56:45] 成功处理配置: 军用太阳能板 (ID: 80000020) 来自 80000020_军用太阳能板.json
[06:56:45] 配置文件 80000021_军用卫星通讯仪.json 中设置的NewItemId: 80000021
[06:56:45] 正在处理配置: 80000021_军用卫星通讯仪.json 中的物品 军用卫星通讯仪
[06:56:45] 开始处理物品: 军用卫星通讯仪，原始ID: 135，配置的新ID: 80000021
[06:56:45] 为物品 军用卫星通讯仪 生成的唯一键: 1737258902
[06:56:45] 为物品 军用卫星通讯仪 使用已保存的ID: 80000021
[06:56:45] 将ID 80000021 添加到已使用列表
[06:56:45] 物品 军用卫星通讯仪 的所有标签: Luxury
[06:56:46] 为物品 军用卫星通讯仪 添加FoodDrink组件
[06:56:46] 物品 军用卫星通讯仪 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000021 配置 Modifiers...
[06:56:46] CustomItem_80000021: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\jywxtxy.png
[06:56:46] 加载UI图标成功: jywxtxy.png
[06:56:46] 物品注册成功: 军用卫星通讯仪 (ID: 80000021)
[06:56:46] 成功处理配置: 军用卫星通讯仪 (ID: 80000021) 来自 80000021_军用卫星通讯仪.json
[06:56:46] 配置文件 80000022_军用信息终端.json 中设置的NewItemId: 80000022
[06:56:46] 正在处理配置: 80000022_军用信息终端.json 中的物品 军用信息终端
[06:56:46] 开始处理物品: 军用信息终端，原始ID: 135，配置的新ID: 80000022
[06:56:46] 为物品 军用信息终端 生成的唯一键: 1937988917
[06:56:46] 为物品 军用信息终端 使用已保存的ID: 80000022
[06:56:46] 将ID 80000022 添加到已使用列表
[06:56:46] 物品 军用信息终端 的所有标签: Luxury
[06:56:46] 为物品 军用信息终端 添加FoodDrink组件
[06:56:46] 物品 军用信息终端 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000022 配置 Modifiers...
[06:56:46] CustomItem_80000022: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\jyxxzd.png
[06:56:46] 加载UI图标成功: jyxxzd.png
[06:56:46] 物品注册成功: 军用信息终端 (ID: 80000022)
[06:56:46] 成功处理配置: 军用信息终端 (ID: 80000022) 来自 80000022_军用信息终端.json
[06:56:46] 配置文件 80000023_卡蒂尔腕表.json 中设置的NewItemId: 80000023
[06:56:46] 正在处理配置: 80000023_卡蒂尔腕表.json 中的物品 卡蒂尔腕表
[06:56:46] 开始处理物品: 卡蒂尔腕表，原始ID: 135，配置的新ID: 80000023
[06:56:46] 为物品 卡蒂尔腕表 生成的唯一键: 267582688
[06:56:46] 为物品 卡蒂尔腕表 使用已保存的ID: 80000023
[06:56:46] 将ID 80000023 添加到已使用列表
[06:56:46] 物品 卡蒂尔腕表 的所有标签: Luxury
[06:56:46] 为物品 卡蒂尔腕表 添加FoodDrink组件
[06:56:46] 物品 卡蒂尔腕表 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000023 配置 Modifiers...
[06:56:46] CustomItem_80000023: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\kdewb.png
[06:56:46] 加载UI图标成功: kdewb.png
[06:56:46] 物品注册成功: 卡蒂尔腕表 (ID: 80000023)
[06:56:46] 成功处理配置: 卡蒂尔腕表 (ID: 80000023) 来自 80000023_卡蒂尔腕表.json
[06:56:46] 配置文件 80000024_鹿角墙饰.json 中设置的NewItemId: 80000024
[06:56:46] 正在处理配置: 80000024_鹿角墙饰.json 中的物品 鹿角墙饰
[06:56:46] 开始处理物品: 鹿角墙饰，原始ID: 135，配置的新ID: 80000024
[06:56:46] 为物品 鹿角墙饰 生成的唯一键: 1831292927
[06:56:46] 为物品 鹿角墙饰 使用已保存的ID: 80000024
[06:56:46] 将ID 80000024 添加到已使用列表
[06:56:46] 物品 鹿角墙饰 的所有标签: Luxury
[06:56:46] 为物品 鹿角墙饰 添加FoodDrink组件
[06:56:46] 物品 鹿角墙饰 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000024 配置 Modifiers...
[06:56:46] CustomItem_80000024: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\ljqs.png
[06:56:46] 加载UI图标成功: ljqs.png
[06:56:46] 物品注册成功: 鹿角墙饰 (ID: 80000024)
[06:56:46] 成功处理配置: 鹿角墙饰 (ID: 80000024) 来自 80000024_鹿角墙饰.json
[06:56:46] 配置文件 80000025_礼仪长剑.json 中设置的NewItemId: 80000025
[06:56:46] 正在处理配置: 80000025_礼仪长剑.json 中的物品 礼仪长剑
[06:56:46] 开始处理物品: 礼仪长剑，原始ID: 135，配置的新ID: 80000025
[06:56:46] 为物品 礼仪长剑 生成的唯一键: 683499936
[06:56:46] 为物品 礼仪长剑 使用已保存的ID: 80000025
[06:56:46] 将ID 80000025 添加到已使用列表
[06:56:46] 物品 礼仪长剑 的所有标签: Luxury
[06:56:46] 为物品 礼仪长剑 添加FoodDrink组件
[06:56:46] 物品 礼仪长剑 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000025 配置 Modifiers...
[06:56:46] CustomItem_80000025: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\lycj.png
[06:56:46] 加载UI图标成功: lycj.png
[06:56:46] 物品注册成功: 礼仪长剑 (ID: 80000025)
[06:56:46] 成功处理配置: 礼仪长剑 (ID: 80000025) 来自 80000025_礼仪长剑.json
[06:56:46] 配置文件 80000026_命运硬币.json 中设置的NewItemId: 80000026
[06:56:46] 正在处理配置: 80000026_命运硬币.json 中的物品 命运硬币
[06:56:46] 开始处理物品: 命运硬币，原始ID: 135，配置的新ID: 80000026
[06:56:46] 为物品 命运硬币 生成的唯一键: 174546627
[06:56:46] 为物品 命运硬币 使用已保存的ID: 80000026
[06:56:46] 将ID 80000026 添加到已使用列表
[06:56:46] 物品 命运硬币 的所有标签: Luxury
[06:56:46] 为物品 命运硬币 添加FoodDrink组件
[06:56:46] 物品 命运硬币 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000026 配置 Modifiers...
[06:56:46] CustomItem_80000026: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\myyb.png
[06:56:46] 加载UI图标成功: myyb.png
[06:56:46] 物品注册成功: 命运硬币 (ID: 80000026)
[06:56:46] 成功处理配置: 命运硬币 (ID: 80000026) 来自 80000026_命运硬币.json
[06:56:46] 配置文件 80000027_犀角墙饰.json 中设置的NewItemId: 80000027
[06:56:46] 正在处理配置: 80000027_犀角墙饰.json 中的物品 犀角墙饰
[06:56:46] 开始处理物品: 犀角墙饰，原始ID: 135，配置的新ID: 80000027
[06:56:46] 为物品 犀角墙饰 生成的唯一键: 1411170005
[06:56:46] 为物品 犀角墙饰 使用已保存的ID: 80000027
[06:56:46] 将ID 80000027 添加到已使用列表
[06:56:46] 物品 犀角墙饰 的所有标签: Luxury
[06:56:46] 为物品 犀角墙饰 添加FoodDrink组件
[06:56:46] 物品 犀角墙饰 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000027 配置 Modifiers...
[06:56:46] CustomItem_80000027: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\xjqs.png
[06:56:46] 加载UI图标成功: xjqs.png
[06:56:46] 物品注册成功: 犀角墙饰 (ID: 80000027)
[06:56:46] 成功处理配置: 犀角墙饰 (ID: 80000027) 来自 80000027_犀角墙饰.json
[06:56:46] 配置文件 80000028_鸭科夫的显微镜.json 中设置的NewItemId: 80000028
[06:56:46] 正在处理配置: 80000028_鸭科夫的显微镜.json 中的物品 鸭科夫的显微镜
[06:56:46] 开始处理物品: 鸭科夫的显微镜，原始ID: 135，配置的新ID: 80000028
[06:56:46] 为物品 鸭科夫的显微镜 生成的唯一键: 2044316392
[06:56:46] 为物品 鸭科夫的显微镜 使用已保存的ID: 80000028
[06:56:46] 将ID 80000028 添加到已使用列表
[06:56:46] 物品 鸭科夫的显微镜 的所有标签: Luxury
[06:56:46] 为物品 鸭科夫的显微镜 添加FoodDrink组件
[06:56:46] 物品 鸭科夫的显微镜 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000028 配置 Modifiers...
[06:56:46] CustomItem_80000028: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\ykfdxwj.png
[06:56:46] 加载UI图标成功: ykfdxwj.png
[06:56:46] 物品注册成功: 鸭科夫的显微镜 (ID: 80000028)
[06:56:46] 成功处理配置: 鸭科夫的显微镜 (ID: 80000028) 来自 80000028_鸭科夫的显微镜.json
[06:56:46] 配置文件 80000029_游牧者金壶.json 中设置的NewItemId: 80000029
[06:56:46] 正在处理配置: 80000029_游牧者金壶.json 中的物品 游牧者金壶
[06:56:46] 开始处理物品: 游牧者金壶，原始ID: 135，配置的新ID: 80000029
[06:56:46] 为物品 游牧者金壶 生成的唯一键: 544062835
[06:56:46] 为物品 游牧者金壶 使用已保存的ID: 80000029
[06:56:46] 将ID 80000029 添加到已使用列表
[06:56:46] 物品 游牧者金壶 的所有标签: Luxury
[06:56:46] 为物品 游牧者金壶 添加FoodDrink组件
[06:56:46] 物品 游牧者金壶 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000029 配置 Modifiers...
[06:56:46] CustomItem_80000029: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\ymzjh.png
[06:56:46] 加载UI图标成功: ymzjh.png
[06:56:46] 物品注册成功: 游牧者金壶 (ID: 80000029)
[06:56:46] 成功处理配置: 游牧者金壶 (ID: 80000029) 来自 80000029_游牧者金壶.json
[06:56:46] 配置文件 80000030_一生唯一钻戒.json 中设置的NewItemId: 80000030
[06:56:46] 正在处理配置: 80000030_一生唯一钻戒.json 中的物品 一生唯一钻戒
[06:56:46] 开始处理物品: 一生唯一钻戒，原始ID: 135，配置的新ID: 80000030
[06:56:46] 为物品 一生唯一钻戒 生成的唯一键: 1874214747
[06:56:46] 为物品 一生唯一钻戒 使用已保存的ID: 80000030
[06:56:46] 将ID 80000030 添加到已使用列表
[06:56:46] 物品 一生唯一钻戒 的所有标签: Luxury
[06:56:46] 为物品 一生唯一钻戒 添加FoodDrink组件
[06:56:46] 物品 一生唯一钻戒 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000030 配置 Modifiers...
[06:56:46] CustomItem_80000030: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\yswyzj.png
[06:56:46] 加载UI图标成功: yswyzj.png
[06:56:46] 物品注册成功: 一生唯一钻戒 (ID: 80000030)
[06:56:46] 成功处理配置: 一生唯一钻戒 (ID: 80000030) 来自 80000030_一生唯一钻戒.json
[06:56:46] 配置文件 80000033_5090系黄金显卡.json 中设置的NewItemId: 80000033
[06:56:46] 正在处理配置: 80000033_5090系黄金显卡.json 中的物品 5090系黄金显卡
[06:56:46] 开始处理物品: 5090系黄金显卡，原始ID: 135，配置的新ID: 80000033
[06:56:46] 为物品 5090系黄金显卡 生成的唯一键: 1769669560
[06:56:46] 为物品 5090系黄金显卡 使用已保存的ID: 80000033
[06:56:46] 将ID 80000033 添加到已使用列表
[06:56:46] 物品 5090系黄金显卡 的所有标签: Luxury
[06:56:46] 为物品 5090系黄金显卡 添加FoodDrink组件
[06:56:46] 物品 5090系黄金显卡 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000033 配置 Modifiers...
[06:56:46] CustomItem_80000033: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\5090xk.png
[06:56:46] 加载UI图标成功: 5090xk.png
[06:56:46] 物品注册成功: 5090系黄金显卡 (ID: 80000033)
[06:56:46] 成功处理配置: 5090系黄金显卡 (ID: 80000033) 来自 80000033_5090系黄金显卡.json
[06:56:46] 配置文件 80000034_高级扩容.json 中设置的NewItemId: 80000034
[06:56:46] 正在处理配置: 80000034_高级扩容.json 中的物品 高级扩容
[06:56:46] 开始处理物品: 高级扩容，原始ID: 135，配置的新ID: 80000034
[06:56:46] 为物品 高级扩容 生成的唯一键: 1893097415
[06:56:46] 为物品 高级扩容 使用已保存的ID: 80000034
[06:56:46] 将ID 80000034 添加到已使用列表
[06:56:46] 物品 高级扩容 的所有标签: Luxury
[06:56:46] 为物品 高级扩容 添加FoodDrink组件
[06:56:46] 物品 高级扩容 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000034 配置 Modifiers...
[06:56:46] CustomItem_80000034: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\gaojikuorong.png
[06:56:46] 加载UI图标成功: gaojikuorong.png
[06:56:46] 物品注册成功: 高级扩容 (ID: 80000034)
[06:56:46] 成功处理配置: 高级扩容 (ID: 80000034) 来自 80000034_高级扩容.json
[06:56:46] 配置文件 80000035_蛟龙蛋.json 中设置的NewItemId: 80000035
[06:56:46] 正在处理配置: 80000035_蛟龙蛋.json 中的物品 蛟龙蛋
[06:56:46] 开始处理物品: 蛟龙蛋，原始ID: 135，配置的新ID: 80000035
[06:56:46] 为物品 蛟龙蛋 生成的唯一键: 1535056336
[06:56:46] 为物品 蛟龙蛋 使用已保存的ID: 80000035
[06:56:46] 将ID 80000035 添加到已使用列表
[06:56:46] 物品 蛟龙蛋 的所有标签: Luxury
[06:56:46] 为物品 蛟龙蛋 添加FoodDrink组件
[06:56:46] 物品 蛟龙蛋 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000035 配置 Modifiers...
[06:56:46] CustomItem_80000035: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\jiaolongdan.png
[06:56:46] 加载UI图标成功: jiaolongdan.png
[06:56:46] 物品注册成功: 蛟龙蛋 (ID: 80000035)
[06:56:46] 成功处理配置: 蛟龙蛋 (ID: 80000035) 来自 80000035_蛟龙蛋.json
[06:56:46] 配置文件 80000036_金龙蛋.json 中设置的NewItemId: 80000036
[06:56:46] 正在处理配置: 80000036_金龙蛋.json 中的物品 金龙蛋
[06:56:46] 开始处理物品: 金龙蛋，原始ID: 135，配置的新ID: 80000036
[06:56:46] 为物品 金龙蛋 生成的唯一键: 1744372477
[06:56:46] 为物品 金龙蛋 使用已保存的ID: 80000036
[06:56:46] 将ID 80000036 添加到已使用列表
[06:56:46] 物品 金龙蛋 的所有标签: Luxury
[06:56:46] 为物品 金龙蛋 添加FoodDrink组件
[06:56:46] 物品 金龙蛋 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000036 配置 Modifiers...
[06:56:46] CustomItem_80000036: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\jinglongdan.png
[06:56:46] 加载UI图标成功: jinglongdan.png
[06:56:46] 物品注册成功: 金龙蛋 (ID: 80000036)
[06:56:46] 成功处理配置: 金龙蛋 (ID: 80000036) 来自 80000036_金龙蛋.json
[06:56:46] 配置文件 80000037_镭龙蛋.json 中设置的NewItemId: 80000037
[06:56:46] 正在处理配置: 80000037_镭龙蛋.json 中的物品 镭龙蛋
[06:56:46] 开始处理物品: 镭龙蛋，原始ID: 135，配置的新ID: 80000037
[06:56:46] 为物品 镭龙蛋 生成的唯一键: 1755069324
[06:56:46] 为物品 镭龙蛋 使用已保存的ID: 80000037
[06:56:46] 将ID 80000037 添加到已使用列表
[06:56:46] 物品 镭龙蛋 的所有标签: Luxury
[06:56:46] 为物品 镭龙蛋 添加FoodDrink组件
[06:56:46] 物品 镭龙蛋 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000037 配置 Modifiers...
[06:56:46] CustomItem_80000037: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\leilongdan.png
[06:56:46] 加载UI图标成功: leilongdan.png
[06:56:46] 物品注册成功: 镭龙蛋 (ID: 80000037)
[06:56:46] 成功处理配置: 镭龙蛋 (ID: 80000037) 来自 80000037_镭龙蛋.json
[06:56:46] 配置文件 80000038_武装直升机模型.json 中设置的NewItemId: 80000038
[06:56:46] 正在处理配置: 80000038_武装直升机模型.json 中的物品 武装直升机模型
[06:56:46] 开始处理物品: 武装直升机模型，原始ID: 135，配置的新ID: 80000038
[06:56:46] 为物品 武装直升机模型 生成的唯一键: 993350490
[06:56:46] 为物品 武装直升机模型 使用已保存的ID: 80000038
[06:56:46] 将ID 80000038 添加到已使用列表
[06:56:46] 物品 武装直升机模型 的所有标签: Luxury
[06:56:46] 为物品 武装直升机模型 添加FoodDrink组件
[06:56:46] 物品 武装直升机模型 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000038 配置 Modifiers...
[06:56:46] CustomItem_80000038: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\wuzhuangzsj.png
[06:56:46] 加载UI图标成功: wuzhuangzsj.png
[06:56:46] 物品注册成功: 武装直升机模型 (ID: 80000038)
[06:56:46] 成功处理配置: 武装直升机模型 (ID: 80000038) 来自 80000038_武装直升机模型.json
[06:56:46] 配置文件 80000039_鸭科夫机密情报文件.json 中设置的NewItemId: 80000039
[06:56:46] 正在处理配置: 80000039_鸭科夫机密情报文件.json 中的物品 鸭科夫机密情报文件
[06:56:46] 开始处理物品: 鸭科夫机密情报文件，原始ID: 135，配置的新ID: 80000039
[06:56:46] 为物品 鸭科夫机密情报文件 生成的唯一键: 1204197863
[06:56:46] 为物品 鸭科夫机密情报文件 使用已保存的ID: 80000039
[06:56:46] 将ID 80000039 添加到已使用列表
[06:56:46] 物品 鸭科夫机密情报文件 的所有标签: Luxury
[06:56:46] 为物品 鸭科夫机密情报文件 添加FoodDrink组件
[06:56:46] 物品 鸭科夫机密情报文件 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000039 配置 Modifiers...
[06:56:46] CustomItem_80000039: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\yakefuqingbaowenjian.png
[06:56:46] 加载UI图标成功: yakefuqingbaowenjian.png
[06:56:46] 物品注册成功: 鸭科夫机密情报文件 (ID: 80000039)
[06:56:46] 成功处理配置: 鸭科夫机密情报文件 (ID: 80000039) 来自 80000039_鸭科夫机密情报文件.json
[06:56:46] 配置文件 80000040_鸭科夫军用无人机.json 中设置的NewItemId: 80000040
[06:56:46] 正在处理配置: 80000040_鸭科夫军用无人机.json 中的物品 鸭科夫军用无人机
[06:56:46] 开始处理物品: 鸭科夫军用无人机，原始ID: 135，配置的新ID: 80000040
[06:56:46] 为物品 鸭科夫军用无人机 生成的唯一键: 1933103117
[06:56:46] 为物品 鸭科夫军用无人机 使用已保存的ID: 80000040
[06:56:46] 将ID 80000040 添加到已使用列表
[06:56:46] 物品 鸭科夫军用无人机 的所有标签: Luxury
[06:56:46] 为物品 鸭科夫军用无人机 添加FoodDrink组件
[06:56:46] 物品 鸭科夫军用无人机 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000040 配置 Modifiers...
[06:56:46] CustomItem_80000040: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\ykfwrj.png
[06:56:46] 加载UI图标成功: ykfwrj.png
[06:56:46] 物品注册成功: 鸭科夫军用无人机 (ID: 80000040)
[06:56:46] 成功处理配置: 鸭科夫军用无人机 (ID: 80000040) 来自 80000040_鸭科夫军用无人机.json
[06:56:46] 配置文件 80000041_生肖狗.json 中设置的NewItemId: 80000041
[06:56:46] 正在处理配置: 80000041_生肖狗.json 中的物品 生肖-狗
[06:56:46] 开始处理物品: 生肖-狗，原始ID: 135，配置的新ID: 80000041
[06:56:46] 为物品 生肖-狗 生成的唯一键: 1696545857
[06:56:46] 为物品 生肖-狗 使用已保存的ID: 80000041
[06:56:46] 将ID 80000041 添加到已使用列表
[06:56:46] 物品 生肖-狗 的所有标签: Luxury
[06:56:46] 为物品 生肖-狗 添加FoodDrink组件
[06:56:46] 物品 生肖-狗 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000041 配置 Modifiers...
[06:56:46] CustomItem_80000041: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\sx-gou.png
[06:56:46] 加载UI图标成功: sx-gou.png
[06:56:46] 物品注册成功: 生肖狗 (ID: 80000041)
[06:56:46] 成功处理配置: 生肖-狗 (ID: 80000041) 来自 80000041_生肖狗.json
[06:56:46] 配置文件 80000042_生肖猴.json 中设置的NewItemId: 80000042
[06:56:46] 正在处理配置: 80000042_生肖猴.json 中的物品 生肖-猴
[06:56:46] 开始处理物品: 生肖-猴，原始ID: 135，配置的新ID: 80000042
[06:56:46] 为物品 生肖-猴 生成的唯一键: 1305844113
[06:56:46] 为物品 生肖-猴 使用已保存的ID: 80000042
[06:56:46] 将ID 80000042 添加到已使用列表
[06:56:46] 物品 生肖-猴 的所有标签: Luxury
[06:56:46] 为物品 生肖-猴 添加FoodDrink组件
[06:56:46] 物品 生肖-猴 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000042 配置 Modifiers...
[06:56:46] CustomItem_80000042: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\sx-hou.png
[06:56:46] 加载UI图标成功: sx-hou.png
[06:56:46] 物品注册成功: 生肖猴 (ID: 80000042)
[06:56:46] 成功处理配置: 生肖-猴 (ID: 80000042) 来自 80000042_生肖猴.json
[06:56:46] 配置文件 80000043_生肖虎.json 中设置的NewItemId: 80000043
[06:56:46] 正在处理配置: 80000043_生肖虎.json 中的物品 生肖-虎
[06:56:46] 开始处理物品: 生肖-虎，原始ID: 135，配置的新ID: 80000043
[06:56:46] 为物品 生肖-虎 生成的唯一键: 1100056848
[06:56:46] 为物品 生肖-虎 使用已保存的ID: 80000043
[06:56:46] 将ID 80000043 添加到已使用列表
[06:56:46] 物品 生肖-虎 的所有标签: Luxury
[06:56:46] 为物品 生肖-虎 添加FoodDrink组件
[06:56:46] 物品 生肖-虎 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000043 配置 Modifiers...
[06:56:46] CustomItem_80000043: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\sx-hu.png
[06:56:46] 加载UI图标成功: sx-hu.png
[06:56:46] 物品注册成功: 生肖虎 (ID: 80000043)
[06:56:46] 成功处理配置: 生肖-虎 (ID: 80000043) 来自 80000043_生肖虎.json
[06:56:46] 配置文件 80000044_生肖鸡.json 中设置的NewItemId: 80000044
[06:56:46] 正在处理配置: 80000044_生肖鸡.json 中的物品 生肖-鸡
[06:56:46] 开始处理物品: 生肖-鸡，原始ID: 135，配置的新ID: 80000044
[06:56:46] 为物品 生肖-鸡 生成的唯一键: 1116442718
[06:56:46] 为物品 生肖-鸡 使用已保存的ID: 80000044
[06:56:46] 将ID 80000044 添加到已使用列表
[06:56:46] 物品 生肖-鸡 的所有标签: Luxury
[06:56:46] 为物品 生肖-鸡 添加FoodDrink组件
[06:56:46] 物品 生肖-鸡 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000044 配置 Modifiers...
[06:56:46] CustomItem_80000044: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\sx-ji.png
[06:56:46] 加载UI图标成功: sx-ji.png
[06:56:46] 物品注册成功: 生肖鸡 (ID: 80000044)
[06:56:46] 成功处理配置: 生肖-鸡 (ID: 80000044) 来自 80000044_生肖鸡.json
[06:56:46] 配置文件 80000045_生肖龙.json 中设置的NewItemId: 80000045
[06:56:46] 正在处理配置: 80000045_生肖龙.json 中的物品 生肖-龙
[06:56:46] 开始处理物品: 生肖-龙，原始ID: 135，配置的新ID: 80000045
[06:56:46] 为物品 生肖-龙 生成的唯一键: 1137831051
[06:56:46] 为物品 生肖-龙 使用已保存的ID: 80000045
[06:56:46] 将ID 80000045 添加到已使用列表
[06:56:46] 物品 生肖-龙 的所有标签: Luxury
[06:56:46] 为物品 生肖-龙 添加FoodDrink组件
[06:56:46] 物品 生肖-龙 能量值: 0, 口渴值: 0
[06:56:46] 正在为 CustomItem_80000045 配置 Modifiers...
[06:56:46] CustomItem_80000045: 共修改/移除了 0 个现有 Modifier。
[06:56:46] 从模块文件夹加载图标: D:\APP\Steam\APP\steamapps\workshop\content\3167020\3592106393\icons\sx-long.png
[06:56:46] 加载UI图标成功: sx-long.png
[06:56:46] 物品注册成功: 生肖龙 (ID: 80000045)
[06:56:46] 成功处理配置: 生肖-龙 (ID: 80000045) 来自 80000045_生肖龙.json
[06:56:46] 配置文件 80000046_生肖马.json 中设置的NewItemId: 80000046
[06:56:46] 正在处理配置: 80000046_生肖马.json 中的物品 生肖-马
[06:56:46] 开始处理物品: 生肖-马，原始ID: 135，配置的新ID: 80000046
[06:56:46] 为物品 生肖-马 生成的唯一键: 2130953483
